movieId,imdbId
81903,1199494
81906,1441084
81925,0384699
81932,0964517
81949,1403988
81952,0020876
81954,0095053
81962,0059829
81979,0110547
81981,0074720
81983,0066127
81985,0070424
81989,0095012
81991,0819723
81993,1626201
82005,1361313
82011,1380174
82013,1499639
82015,0043766
82017,0019532
82026,0382847
82030,0047167
82037,1568334
82041,1316536
82045,0021106
82047,0769507
82049,0077188
82053,1194417
82059,0806029
82063,1065332
82066,1227787
82068,0089821
82070,0055571
82088,1611211
82093,1213648
82097,1373156
82102,1393020
82108,1131727
82110,1326831
82115,1722515
82123,0054164
82129,0041735
82131,0050699
82139,1127221
82141,0062760
82143,0437806
82150,1251725
82152,1152398
82154,1194236
82157,0410332
82169,0980970
82173,1570989
82175,1436560
82179,0059269
82182,0023049
82184,0039531
82188,0038721
82202,1243957
82209,1319704
82227,0048337
82242,1401143
82246,1252298
82261,0496253
82269,0374294
82276,0887732
82280,0478331
82283,0063571
82300,0065579
82302,0062893
82304,0117056
82308,0074262
82315,0051404
82320,0287803
82326,0471911
82330,0479506
82332,0008879
82335,0049518
82353,0079924
82356,1327819
82360,1583356
82368,0068187
82378,1175709
82380,0775543
82382,1379689
82390,0009878
82397,1404653
82420,1202203
82438,0378848
82447,1456941
82459,1403865
82461,1104001
82463,1431181
82465,0093286
82476,0048210
82527,1423894
82529,1137481
82531,0033980
82534,1172991
82564,0027869
82581,1064744
82584,0030202
82589,1121977
82591,0960721
82593,0839856
82595,0422349
82597,0049061
82602,0127319
82606,0910915
82631,0475616
82635,0484039
82641,0061597
82643,0159797
82667,1588170
82671,0461894
82673,0997263
82676,0068675
82682,0059447
82684,1488163
82698,0104083
82701,0119510
82703,1692504
82713,0054780
82722,0102842
82726,0832517
82744,1433108
82751,0495705
82765,1319718
82767,0935075
82770,1186248
82836,0498366
82840,0452631
82842,1515935
82848,0011541
82852,0970866
82854,1320261
82857,1517252
82904,0079802
82906,0337578
82909,0046398
82911,0030018
82915,0490499
82928,1352388
82976,0011656
82978,0011508
82982,0032946
82984,0036166
83004,1629391
83006,1311087
83034,0043458
83051,0892100
83056,0032043
83071,0036217
83082,1071812
83086,1126591
83089,1407055
83115,0102247
83132,1568921
83134,1465522
83158,0374853
83163,0488174
83177,1302067
83180,1572769
83182,0451829
83184,1373120
83186,0062082
83219,1059955
83222,0090209
83225,0841017
83244,1163752
83246,0061587
83256,0982939
83258,0407617
83264,1610452
83266,0234000
83268,1792061
83270,1371155
83281,0297871
83291,1157694
83293,1268204
83295,0082886
83302,1294688
83316,0074207
83318,0012224
83320,0063612
83324,0276866
83326,0368647
83330,0117442
83334,1015474
83343,0042742
83345,0046159
83349,0990407
83369,1023114
83374,1032751
83376,0019823
83424,1166100
83435,0050487
83437,0031002
83464,0056308
83468,0414195
83478,1653690
83506,1815899
83527,0476298
83531,0063771
83533,0137079
83535,0107875
83540,0039822
83556,1174047
83569,0064296
83575,0407021
83579,1639075
83581,0044888
83583,0278413
83585,1172060
83588,0063152
83590,0056725
83592,0158117
83601,1426352
83605,0367000
83611,1630529
83613,0409847
83616,0189041
83619,1625098
83660,0066492
83662,0018440
83664,0062203
83666,0447641
83668,1526317
83671,0119185
83756,0315232
83758,1606382
83765,0012945
83773,0213469
83796,1217637
83798,1183665
83801,1568923
83803,1620446
83819,0045039
83821,0064405
83823,0054446
83825,0036984
83827,1391092
83831,0037316
83842,1706414
83897,0489212
83910,1578275
83912,1221208
83916,0033409
83923,0470000
83927,0034998
83972,0079123
83976,1740047
83978,1223150
83986,0469913
84017,1506940
84019,1694015
84090,1143155
84092,0050296
84096,0975684
84100,0415380
84103,0810809
84118,1054674
84125,0021153
84137,1314652
84148,0043539
84152,1219289
84156,1683876
84158,0027474
84160,1705977
84162,0286864
84223,1285246
84226,0396818
84228,0770829
84230,0013858
84232,0014218
84236,1487275
84250,0036711
84260,1533084
84273,1781069
84276,1756754
84281,0249555
84283,1112756
84291,0046446
84293,0030517
84296,0036277
84298,0048748
84300,0061180
84302,0072307
84304,1667150
84312,0329200
84329,0247254
84334,0043968
84366,1352717
84374,1411238
84387,1134664
84395,1161864
84407,1422020
84442,0080842
84455,1257562
84467,0047085
84469,0074404
84475,0054243
84502,0434440
84504,0339558
84506,1693830
84508,0047388
84512,0021910
84523,0063186
84532,1405500
84538,0076894
84540,0111038
84557,0893412
84559,0057307
84565,0086244
84601,1401152
84619,0352925
84621,1576699
84637,0377981
84639,0033022
84641,0022397
84643,0031033
84646,0045494
84660,0120754
84665,0054172
84669,0027902
84671,0053003
84680,0041672
84686,0022495
84732,1452628
84738,1230206
84740,1448762
84766,0809427
84775,1322385
84792,0117808
84796,0086606
84801,1284591
84807,1504429
84832,0104121
84834,0882978
84836,0011723
84844,0238883
84855,1054580
84857,1098226
84859,0110125
84880,1424003
84884,0036818
84890,0319237
84942,1502404
84944,1192628
84948,0046425
84950,0810922
84954,1385826
84957,1274300
84963,0034923
84972,1173494
84980,1454505
84983,0034694
84989,0071680
85007,1481572
85016,1277936
85022,0480687
85025,1034389
85056,1464540
85070,0822791
85072,1396227
85106,1198153
85129,1587729
85131,1217613
85133,0056279
85175,0025397
85177,0068152
85181,0119918
85190,1734477
85205,0016104
85209,0134928
85211,1270842
85213,1510938
85215,0972857
85226,1210071
85261,1305591
85268,1258157
85270,0063729
85273,1326204
85278,0896923
85291,1555747
85293,1404830
85298,1569364
85325,1284526
85327,0478303
85330,0373960
85334,0093146
85342,1555149
85354,0411272
85360,0478126
85362,1227929
85365,1509276
85374,0022854
85389,0030413
85392,0906326
85394,1664894
85397,1486185
85399,1464174
85414,0945513
85438,1229822
85440,0023488
85453,0043709
85505,1440770
85510,0978764
85513,0406706
85527,1530975
85542,1185376
85547,1503776
85549,1016205
85555,1457766
85570,0425489
85572,0951335
85576,0019630
85609,0372303
85612,0765444
85616,0061696
85679,0418657
85686,1220706
85728,0120086
85736,1334585
85772,0965411
85774,1424432
85777,0810827
85780,1701991
85790,1518812
85794,0038578
85796,1640459
85861,0021770
85874,0912597
85881,1606392
85885,1263750
85889,0036386
85892,0067989
85896,0049881
85910,1037163
85955,1209367
85966,0343624
85985,1292643
85992,1267379
85994,1198142
85997,0372832
86000,1560139
86002,1280501
86014,1650043
86028,1220888
86033,0104279
86064,0910860
86066,0820096
86077,0206746
86081,0318988
86083,0252490
86087,0252489
86089,0263975
86091,0107719
86094,1103963
86096,1623008
86137,1537401
86139,0071859
86151,0076097
86153,0216605
86162,0328078
86170,0390080
86173,0020570
86190,0993842
86233,1648112
86237,0078588
86242,1075749
86244,1291652
86263,1397502
86279,1194612
86286,0094939
86288,0199208
86290,1179947
86293,1334512
86295,1262416
86300,1599975
86308,0057999
86310,0042757
86312,0057328
86316,0027686
86330,0840322
86332,0800369
86343,1200273
86345,1421373
86355,0480239
86368,0031173
86372,0052950
86380,0047377
86382,0079843
86399,0109273
86405,0814331
86408,1529235
86410,1334102
86412,1606180
86418,0021750
86420,0450470
86432,1229381
86434,1366981
86436,0052713
86449,0402743
86455,0062042
86463,0098331
86471,0004465
86474,0372782
86489,0187457
86491,1157720
86493,0080910
86495,1020972
86497,0461892
86502,1149583
86504,0405455
86513,0414923
86515,0803047
86518,0003419
86541,1502396
86544,1176686
86559,0068458
86572,1060255
86574,1853563
86576,1825163
86578,1646974
86590,0387151
86593,1223236
86604,0843358
86606,1414378
86624,1428556
86628,1416801
86635,0762145
86637,1139085
86642,1497874
86644,1596343
86651,0025238
86655,0023985
86657,0080406
86671,0040000
86687,0053752
86689,0035250
86715,0067690
86721,1013607
86723,1504300
86725,1620604
86748,0419773
86750,1339161
86756,0145929
86760,0273326
86762,1691323
86764,0096841
86766,1330205
86778,0283027
86781,1255953
86785,0893397
86787,0860467
86797,0328045
86802,0082243
86809,0840787
86811,0869921
86815,1596346
86817,0491152
86819,1121964
86826,0933876
86829,0292081
86835,0822847
86837,1681687
86841,1186371
86844,1368443
86854,0093349
86858,0019304
86860,0026121
86864,0055198
86876,1017464
86880,1298650
86882,1605783
86884,1827512
86892,1527788
86898,0478304
86902,0045492
86904,0045932
86906,0859644
86911,1411697
86931,0035431
86941,1386926
86947,1361843
86949,1327827
86952,1415290
86955,1394268
86957,0918575
86960,1176724
86970,1668078
86973,1124377
86990,0024989
87000,1695994
87004,1440266
87006,0082352
87010,0085878
87012,1202579
87028,1265990
87031,0073470
87040,0150980
87047,1282153
87049,0970935
87051,1354564
87053,0024800
87059,0339553
87063,0818108
87065,1361825
87069,0119844
87076,0476999
87085,0024381
87092,0041399
87098,1274645
87103,0367204
87115,0847825
87164,1433528
87166,1139282
87168,1014774
87170,1278480
87179,0030755
87181,1379222
87186,1202339
87188,1324053
87192,1478964
87194,1441912
87197,1533117
87210,0960097
87216,0057225
87218,0043625
87229,1032207
87232,1270798
87238,0101864
87256,0038178
87262,0026264
87264,0037557
87268,1570962
87270,1032825
87279,1273241
87296,0362496
87298,1531663
87300,0810856
87302,1465505
87304,1532503
87306,1650062
87308,0780362
87314,0979434
87320,1522857
87322,0832347
87327,0092716
87332,1616194
87364,0772173
87370,0446510
87387,0420090
87390,0924165
87392,0066919
87403,0476519
87405,1581835
87413,0115658
87415,0020122
87417,0051372
87430,1133985
87433,0058544
87446,0424279
87449,1365474
87469,1623742
87471,1334479
87483,1396218
87485,1284575
87497,0057688
87505,0046204
87507,0030811
87514,0057400
87520,1399103
87522,1583420
87527,1592876
87529,1240982
87547,0109982
87549,1398428
87560,0045049
87562,0024475
87564,0033076
87566,0030265
87572,0446802
87589,1174693
87595,0021025
87598,0037651
87608,1601475
87618,0068346
87636,0062825
87644,1537392
87649,0962781
87660,1742683
87662,0020695
87683,0329679
87685,0416773
87697,0805613
87761,0091859
87766,0083226
87773,0020092
87780,0364527
87785,1135084
87790,1517177
87792,1528312
87794,0433028
87796,0462683
87798,0020446
87831,0293401
87858,1198075
87867,1222817
87872,1270291
87876,1216475
87880,0058166
87882,1255951
87884,0069225
87890,0068337
87909,1087461
87913,0022276
87915,0064683
87917,0034251
87919,0019195
87921,1369706
87930,1787777
87948,0043361
87952,0043882
87954,0020018
87960,1253565
87966,0020836
87973,1074191
87979,0054817
87988,1275891
87994,0382691
88005,0104693
88020,1823051
88022,1445203
88024,0100791
88031,0362246
88038,0208664
88042,0037615
88047,0100274
88053,1288502
88055,0448131
88059,0101449
88063,0862946
88065,1728239
88067,1810633
88069,1934231
88073,0388996
88075,1123894
88094,1764726
88106,0071797
88110,1502714
88116,1320302
88118,1334553
88125,1201607
88127,1864288
88129,0780504
88135,0056141
88138,1541995
88140,0458339
88163,1570728
88166,0097302
88168,0067329
88173,0032477
88175,0033459
88177,0029950
88179,1563738
88181,1652287
88192,1014806
88194,1147684
88203,0308090
88210,0035689
88213,0034919
88235,1540133
88237,1509803
88248,1699231
88250,1230130
88270,1103273
88272,1714208
88274,0069444
88282,0166808
88299,1280011
88305,0070453
88310,0452580
88315,0069120
88317,0064640
88321,0103800
88335,0366808
88339,1646975
88341,0045009
88343,1721683
88356,0472181
88371,0447907
88374,0064041
88378,0115238
88414,0118174
88417,0085513
88419,0022905
88423,1314190
88427,0047954
88452,1280567
88466,0783695
88468,1213012
88473,0056566
88480,0103813
88493,0031282
88511,0022676
88515,1297919
88518,0028092
88520,0483719
88543,0117626
88570,0073887
88572,1595842
88576,0067048
88578,1289449
88589,0071396
88593,1230385
88595,0017449
88599,1403144
88603,0759509
88605,1076251
88607,0095788
88633,1264103
88649,1360887
88652,1103192
88654,0041776
88672,1637706
88676,0123802
88678,1630027
88688,1305112
88690,1756851
88692,1185344
88694,0101349
88699,1500491
88701,0990427
88704,0799915
88706,1930315
88724,1613023
88734,1441956
88742,0044543
88744,1318514
88746,1687281
88750,0093145
88759,1104814
88761,0108230
88766,0032012
88788,1523980
88796,0066939
88810,1454029
88812,1622547
88816,0044941
88821,0044900
88823,0053912
88835,1922612
88837,1295072
88839,0411118
88879,1525835
88889,0109962
88894,0034961
88899,0995850
88925,0324015
88932,1622979
88950,0968264
88954,1268799
88959,0066078
88961,0053072
88971,0030469
88973,0030483
88977,1405810
88979,0086456
88991,1082009
89021,0061620
89023,0358670
89025,1314242
89028,1270761
89030,1438176
89039,1549572
89043,0246005
89047,1403177
89052,1031225
89054,0301050
89074,1743720
89083,1764657
89085,1226753
89087,1657507
89102,1152822
89104,0450367
89112,0038668
89118,1189073
89135,0062271
89137,1326238
89139,0851530
89145,1453403
89147,0243199
89162,1597089
89170,1293842
89190,0816462
89194,1604171
89208,1104006
89215,1336011
89219,0055872
89222,0106545
89246,0071949
89268,0032447
89273,0109779
89277,0862892
89281,1316037
89287,0364745
89300,1522334
89302,1797469
89305,1716772
89313,0059803
89315,0379269
89321,1235170
89325,0094816
89337,1319744
89341,0049357
89343,0873886
89354,0162426
89356,1705786
89369,1554091
89375,1270277
89377,1316622
89386,1417592
89388,1742650
89398,0035746
89427,1633356
89449,1529569
89470,1598778
89480,1588398
89485,0046057
89490,0999913
89501,1466072
89516,0079144
89521,0045332
89527,0036919
89537,1226261
89551,0094375
89580,1560970
89582,1632547
89584,1425933
89586,1825918
89588,0041378
89594,0070565
89596,0368287
89610,0081606
89613,0478175
89623,0069451
89629,1545759
89635,1372685
89650,1233301
89662,1954794
89670,0023277
89678,0844794
89703,0352531
89705,1365023
89707,0139500
89712,0370477
89718,1467088
89722,1617620
89745,0848228
89759,1832382
89761,1571222
89763,0024302
89765,0040798
89767,0037932
89769,0073634
89778,1608285
89780,1522835
89794,0022792
89797,0059160
89800,0026017
89804,1124035
89806,0046149
89819,0079763
89829,0022430
89833,0021635
89837,1788391
89840,1448755
89844,0470737
89846,1777551
89848,1602476
89864,1306980
89872,0088380
89877,1365483
89881,0044091
89896,1316540
89900,1827487
89904,1655442
89908,1258141
89912,0067979
89924,0791309
89926,1315582
89930,1792621
89932,0051915
89936,0061520
89945,1520494
89969,0087606
89971,0055253
89977,0010071
89979,0426900
89985,0979263
89990,0435225
89997,1684628
89999,0066827
90005,1519664
90007,1303782
90017,0069818
90019,0436639
90021,1080857
90052,0067361
90055,0075001
90057,1675192
90061,1174042
90064,0343524
90066,1504319
90071,1613062
90084,0070766
90090,1719498
90108,0088153
90112,0031311
90118,0047250
90172,0043053
90196,0042541
90199,0329347
90201,0116445
90203,0069013
90237,1279083
90239,0207195
90243,0058652
90245,0086907
90247,0499157
90249,0433035
90252,0071413
90254,0128170
90256,1189259
90264,0207653
90266,1753549
90268,1643222
90279,0400868
90284,1365637
90310,1381505
90312,0051082
90321,0042579
90327,0037563
90339,0003489
90343,1068242
90350,1236472
90353,1533013
90359,1729211
90364,0089714
90374,1441326
90376,1242460
90378,1704619
90382,1738387
90397,0061664
90403,1509767
90405,1637688
90413,1438216
90419,1182924
90421,1233192
90426,1283887
90428,0466893
90430,1692486
90432,0222581
90434,1436568
90439,1615147
90458,0051666
90460,0085125
90462,0783476
90469,1778304
90471,1582248
90478,1372306
90488,0079710
90495,0086141
90514,0038367
90537,0061912
90543,0156246
90547,0486751
90549,1037004
90552,0449144
90559,0492494
90561,1664892
90568,0443678
90572,0800341
90574,1143148
90576,0770703
90592,1715802
90594,1185600
90596,0060877
90598,0091818
90603,1672723
90620,1308138
90624,1586752
90630,1784538
90632,1488164
90647,0448694
90651,1382722
90662,1653700
90664,0047313
90671,0075140
90673,0042513
90683,0313285
90690,0848577
90693,0193171
90700,0799916
90702,0068306
90706,0077327
90717,0471042
90719,1616195
90730,0102960
90738,1646980
90741,0473464
90744,0066540
90746,0983193
90748,0050805
90751,1535612
90753,1368491
90769,1510934
90777,0892904
90795,1781843
90806,0070684
90809,1847731
90815,0815092
90817,0036716
90819,0026605
90845,0082357
90853,0467506
90863,1113829
90866,0970179
90868,1562568
90870,1674784
90873,0088044
90876,1485698
90878,0022436
90883,0110335
90886,1010005
90888,1253864
90890,0810913
90895,0391483
90907,0010821
90910,1530970
90912,1234550
90914,1270262
90929,1660379
90931,1718776
90933,1700844
90939,1712159
90943,1972663
90945,0685628
90947,1736633
90953,0758799
90958,0085390
90960,0027200
90965,1667691
91007,1637687
91012,0042247
91026,0067119
91028,0051016
91031,0048806
91035,1181614
91044,1714861
91048,1315350
91054,0035665
91056,0041162
91067,1149592
91079,1758692
91108,0065720
91110,0074184
91112,0103843
91128,0376136
91140,1485762
91154,0141937
91167,1268224
91191,1235552
91195,0433624
91201,0094076
91204,0973785
91206,0126004
91208,0083082
91213,0874421
91216,1290082
91231,1471195
91233,0945571
91235,1754141
91241,1948150
91243,1092634
91250,1091229
91253,0028305
91266,1071358
91268,0028112
91271,0117973
91273,1181795
91284,0093431
91288,1525836
91302,1496005
91304,0086610
91306,0308363
91309,1314269
91323,1366344
91325,0477302
91335,1461418
91360,1787797
91386,1402488
91388,0083560
91391,0079256
91393,0040092
91395,0065086
91414,1430607
91416,1911600
91419,0052395
91421,0059641
91423,0071089
91429,0373653
91442,0063297
91448,1119123
91450,0473102
91488,0084701
91490,1619880
91492,0036628
91494,0017540
91500,1392170
91505,1216520
91511,0195256
91513,0060543
91517,0098486
91535,1194173
91537,0485241
91542,1515091
91554,0154467
91556,0348572
91571,1372686
91573,1742023
91591,0071788
91595,1334555
91597,1667905
91610,1113827
91612,0436091
91617,0310313
91622,1625346
91626,1536410
91628,1598822
91653,1389137
91655,0044370
91658,1568346
91683,1709695
91690,1720616
91694,1634121
91697,0040695
91707,1714209
91709,0023101
91711,0041871
91727,0029675
91729,0034269
91745,1590295
91749,1303833
91752,0257001
91755,1822382
91757,1328875
91762,1692928
91768,0070083
91770,0047370
91782,1683970
91784,1682246
91789,1656170
91797,0055841
91799,0023486
91805,1954598
91808,1233334
91821,0251282
91826,1151410
91829,1880418
91834,1781781
91856,0100308
91860,0083318
91866,1781775
91869,1787660
91873,1710396
91880,0410316
91882,1424361
91884,0063569
91886,1564349
91888,1235830
91890,1007029
91894,1219828
91902,1925421
91904,0319685
91906,1403047
91911,1711484
91914,1787758
91921,0290591
91924,0243859
91927,1176727
91929,1556190
91935,1541149
91937,1568337
91947,1336006
91952,1324055
91960,0195039
91970,1529252
91972,1535616
91974,1496025
91976,1601913
91978,1568338
91981,1726738
91987,1788461
91991,0080739
91993,0054614
91995,0047041
91997,1031243
92006,1550524
92008,1506999
92023,0044825
92027,0024539
92029,0053441
92032,0069989
92046,0780002
92048,0896872
92058,1530509
92062,0118915
92064,0030996
92083,1156470
92085,0100963
92094,0995036
92099,0387357
92102,0062767
92106,1747924
92128,1519635
92132,0005960
92134,0290423
92156,1714886
92159,0303325
92161,0393956
92163,1056422
92165,1426362
92176,0048133
92178,1132593
92182,0465666
92184,0081793
92192,1772240
92196,2043814
92198,1214962
92206,1255916
92210,1572781
92214,0419358
92224,0070809
92231,0008891
92234,0485985
92243,1410063
92245,0021375
92252,1611180
92255,0371853
92257,0337744
92259,1675434
92264,1598828
92266,0053944
92270,1705969
92307,1536048
92309,1594562
92314,1672215
92321,0042779
92335,1430615
92341,1887703
92348,0064714
92352,1484114
92354,0066050
92357,1626811
92374,2124096
92376,0363129
92378,1397265
92382,0028558
92389,0024610
92391,1703199
92393,1123373
92399,0061796
92408,0138317
92410,0019225
92420,1706593
92422,1596365
92424,0106757
92435,0076796
92437,1658851
92441,1311075
92446,0044474
92448,1411664
92453,1605769
92457,0069988
92479,0058266
92483,1229367
92490,0288441
92507,1599348
92509,1606389
92514,0068967
92522,0022775
92533,0851430
92600,1808240
92611,0041415
92613,0960770
92637,0203612
92639,0069854
92652,1581829
92670,0109474
92672,2061604
92681,1397514
92685,0841182
92687,0056356
92694,1439572
92698,1248976
92715,1248290
92726,0037981
92738,1209377
92740,1651118
92749,1714110
92751,1700258
92756,0073096
92760,0057859
92768,1606657
92781,1863406
92787,1479320
92793,0160801
92819,1686784
92829,1319743
92836,1606259
92843,0032028
92872,1543037
92874,0024906
92904,1787837
92906,0068640
92923,1386925
92938,1071875
92946,0120171
92948,0071497
92966,0409011
92968,1683890
92980,0120311
93008,2040264
93014,1925446
93022,1129427
93024,1410051
93035,0041430
93040,0098769
93061,1720182
93070,1783408
93083,1455209
93126,1212452
93128,1653911
93132,1699147
93134,1805297
93164,1437358
93168,0042762
93172,1117581
93183,0059678
93196,0092298
93201,0120785
93204,0307431
93206,0279083
93212,1673702
93217,0061014
93240,1839494
93263,0016226
93265,1630036
93270,1636826
93272,1482459
93279,0875581
93287,1053810
93291,0236398
93324,1860355
93326,1596350
93344,0058050
93351,0118930
93363,0401729
93367,0010747
93376,1288376
93393,1445683
93399,0072249
93404,1977894
93406,0007194
93408,0006414
93420,1646967
93422,1756750
93441,0923869
93443,1456635
93450,1129405
93459,1534084
93463,0061634
93467,1274296
93469,0137457
93475,1687901
93479,1382725
93481,1366409
93484,1531911
93496,1520841
93504,1655617
93510,1232829
93512,1588334
93520,0033317
93535,0293664
93547,0029508
93550,1906518
93552,2025506
93563,1592525
93568,1056117
93570,1646959
93574,1787791
93578,1422136
93583,0052667
93610,1477109
93621,1206881
93649,1333994
93654,0088992
93659,1534564
93665,1337686
93700,1185371
93702,0117970
93707,0410953
93709,0112993
93717,1927077
93719,1866426
93725,0264013
93727,0084586
93742,0061786
93748,1460738
93752,2140371
93764,1810697
93768,1715320
93790,1683526
93797,0095368
93801,1523939
93803,1707391
93805,1034314
93816,0057522
93821,2011325
93831,1605630
93834,1587431
93838,1899353
93840,1259521
93859,1536458
93885,0195119
93888,0319836
93894,1543055
93907,0059914
93909,1021004
93911,0949861
93914,1398029
93916,0165297
93918,0043340
93923,1395025
93928,0462172
93933,1445520
93946,1726589
93952,1646973
93967,0119454
93970,0093178
93980,0383010
93982,1486192
94015,1667353
94018,1440129
94022,1651328
94027,0047638
94041,1831575
94044,1641410
94061,0071790
94068,1618447
94070,1412386
94074,1545103
94076,1742178
94080,0121817
94083,0055421
94107,1433802
94109,1332134
94112,1407084
94120,1540991
94122,1605782
94126,1821593
94130,1682181
94133,1094666
94144,0035726
94150,1435513
94153,0462232
94155,0034978
94157,0048363
94184,1535566
94188,0960749
94190,1708453
94202,0075654
94218,2071601
94220,1404702
94262,0052587
94266,1195478
94271,0122111
94280,1059969
94283,0781599
94289,0034478
94291,0095415
94299,0874271
94308,0050983
94310,1051231
94314,1712578
94323,1621045
94325,1327194
94327,1303829
94337,0049211
94350,0037946
94352,1094241
94365,0043397
94394,0078683
94401,1787725
94403,1507564
94405,1656190
94407,0085635
94410,1449175
94423,0221298
94429,1722476
94431,0000192
94433,0021933
94439,1640484
94442,0059758
94444,1104836
94466,2085059
94469,0803061
94471,1735839
94473,0085599
94478,1077368
94480,1104123
94482,2090463
94486,0986323
94491,1254978
94496,1465533
94531,0119264
94537,1559040
94539,1723120
94542,1787127
94556,1709654
94573,1262986
94649,1921043
94653,1686018
94655,1354003
94659,0286285
94661,1434447
94666,0066605
94672,1663193
94675,1648216
94677,1645170
94727,0090766
94729,1448751
94733,1674775
94735,0490048
94737,0334960
94746,0808339
94750,0042767
94752,1295085
94760,0041232
94769,0157154
94772,0073029
94777,1409024
94780,1735898
94782,0125730
94786,0493044
94790,0020581
94799,1748207
94801,0045190
94806,1070858
94810,1298554
94815,1663321
94819,0066593
94833,1430626
94837,0423455
94839,1235842
94841,1205558
94864,1446714
94867,2040560
94891,1382323
94893,1462054
94902,0052283
94904,0248661
94917,0044533
94933,1298540
94949,1971339
94953,1655460
94959,1748122
94965,1316616
94967,1389127
94969,1821480
94972,1076780
94980,0072204
94982,0054116
94985,1567609
94989,1296869
94998,1486193
95002,1189374
95004,0934706
95010,1270702
95014,1699491
95016,0058277
95018,0069210
95021,0219964
95036,1572502
95052,0191915
95058,1480656
95064,1788383
95067,0763831
95069,1222815
95088,1862079
95107,1308748
95111,0042669
95135,1742336
95137,0097561
95139,0091506
95149,1398941
95151,1711366
95153,0107228
95167,1217209
95175,1292594
95179,0825728
95185,0901206
95193,0143808
95197,1440732
95199,1586265
95214,0055118
95218,2008513
95223,1514041
95232,0208725
95234,0027221
95285,0827729
95288,0028737
95294,0770796
95296,1566501
95300,1074213
95307,1336608
95309,1307068
95352,0099875
95375,0395479
95377,0479113
95425,1024964
95441,1637725
95443,1769363
95449,1915581
95461,1413496
95477,0051422
95484,0089851
95486,0088291
95488,0337692
95491,1247683
95494,1829041
95504,1205541
95506,1680133
95508,1598873
95510,0948470
95539,1261978
95543,1667889
95558,2125435
95565,0061553
95567,1716777
95570,0160440
95574,0061675
95578,1732676
95581,0019886
95588,0281634
95604,0996994
95611,1450328
95613,1854364
95615,0078813
95617,0303017
95624,1313113
95670,2215285
95688,0203536
95690,1568341
95695,1686039
95705,1135983
95717,1820723
95732,1500906
95735,0068509
95738,0283851
95742,1703125
95744,1602472
95746,0079773
95748,1694508
95765,0214311
95769,0791307
95773,1690483
95776,1091172
95794,0209110
95796,1137996
95830,0030082
95839,0216621
95854,1151923
95858,0248808
95873,1839492
95898,1772373
95932,0109770
95937,0418778
95939,1924394
95941,1482991
95945,1360767
95969,0120428
95975,1189349
95982,1261862
95984,1767319
96020,1235841
96026,1881024
96028,0400347
96034,1318025
96054,0889665
96058,2043931
96062,0497298
96069,0969647
96075,0442632
96079,1074638
96082,0094097
96098,1132594
96110,1790886
96146,0176943
96148,0304584
96160,1704161
96170,0432267
96193,0043380
96195,1380201
96200,0780645
96212,0819791
96216,0039340
96218,0063173
96223,0051955
96246,0070017
96250,1726661
96257,0065834
96264,2164862
96266,1623745
96281,1623288
96283,2023453
96286,1437833
96288,0256106
96290,0037154
96294,0312450
96300,1542928
96306,1577052
96316,0417416
96347,2039333
96367,2097307
96370,0828393
96373,1441940
96401,0071690
96405,0291082
96407,1690455
96411,2076781
96413,0064068
96415,2297164
96417,1547234
96419,0053106
96421,0019109
96423,0099524
96430,1462769
96432,1212450
96456,1603257
96460,0083316
96471,0106104
96473,0114180
96479,0063363
96486,0811026
96488,2125608
96490,0431021
96496,1975249
96498,1907779
96501,1440232
96504,2067003
96518,0365651
96522,0494901
96524,1394174
96532,1851900
96535,0986230
96537,0473333
96543,0068661
96545,0031650
96563,2028530
96565,1920849
96567,1840417
96569,1729226
96571,0057517
96576,0059459
96578,0064674
96588,1981677
96590,1366365
96592,2063666
96596,1368440
96606,0770802
96608,0114308
96610,1276104
96614,2395459
96634,1757742
96638,1885281
96640,1572154
96655,1990314
96662,1774438
96667,1845773
96669,1082599
96671,1764366
96681,0069684
96683,1737747
96687,1393742
96689,0477065
96700,1680045
96702,0460747
96717,0029394
96722,1569505
96724,2112868
96726,1710417
96728,1560747
96734,0095408
96737,1343727
96739,0025964
96748,1877543
96751,1764183
96753,1758575
96755,0847745
96757,1267498
96759,0032916
96762,2125490
96764,2072268
96771,2137916
96789,0079264
96794,1792799
96799,0276428
96801,0963965
96803,0114132
96807,2005164
96809,1753521
96811,1855199
96815,2105044
96821,1659337
96832,2076220
96834,2343601
96840,1190072
96842,1510907
96849,1876451
96851,0488928
96853,1512240
96859,2150521
96865,0300444
96868,2124908
96870,0025681
96894,1002573
96901,0385073
96903,2062555
96905,0412608
96911,1276419
96917,1582507
96919,2098627
96921,0079642
96923,2043757
96925,0043619
96927,1695409
96933,0077421
96941,2247692
96947,1695831
96960,0047590
96975,1592873
96983,0034093
96985,0063371
96991,1673697
97002,2062996
97005,0790723
97008,0060770
97010,0449599
97024,2053425
97026,0018530
97031,0063206
97035,0203635
97037,0037035
97039,0036135
97046,0829424
97051,2107648
97055,1988781
97057,1613750
97061,0019725
97065,0062453
97070,0076639
97092,0274530
97115,0436845
97117,0253078
97124,2034123
97128,0067699
97132,1701976
97134,0259731
97139,0050201
97148,0246601
97151,0352468
97163,1711487
97172,1142977
97175,1282052
97188,1922777
97194,0376921
97200,0053242
97220,1440379
97230,2014338
97236,0429086
97238,0199741
97240,0259747
97242,0060278
97244,1995304
97246,0026197
